nh4,no3,po4,so,thetao,chl_t-1,nh4_t-1,no3_t-1,po4_t-1,so_t-1,thetao_t-1,chl_7day_avg,nh4_7day_avg,no3_7day_avg,po4_7day_avg,so_7day_avg,thetao_7day_avg,n_p_ratio,n_nh4_ratio,p_nh4_ratio,chl_monthly_median,chl_anomaly,bloom_proxy_label
0.0065322295,0.0025329096,0.021301748,36.069824,27.978418,0.08108719,0.006444792,0.0025094072,0.021336935,36.071014,27.984898,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.21780674,0.60331,2.6949024,0.0853760614991188,0.006022833287715912,0
0.0065322295,0.0025329096,0.021301748,36.069824,27.978418,0.08108719,0.006444792,0.0025094072,0.021336935,36.071014,27.984898,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.21780674,0.60331,2.6949024,0.0853760614991188,0.006022833287715912,0
0.0065322295,0.0025329096,0.021301748,36.069824,27.978418,0.08108719,0.006444792,0.0025094072,0.021336935,36.071014,27.984898,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.21780674,0.60331,2.6949024,0.0853760614991188,0.006022833287715912,0
0.006714807,0.012706284,0.013354014,36.171104,28.224186,0.039497405,0.0040013804,0.00042230918,0.006866539,36.192017,28.136156,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.9514955,1.8922784,1.9887413,0.0853760614991188,0.006022833287715912,0
0.008400204,0.015119594,0.01478738,36.163906,28.071842,0.04192726,0.0064256005,0.005878889,0.009924698,36.19394,28.050846,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.0224661,1.7999079,1.7603596,0.0853760614991188,0.006022833287715912,0
0.011510002,0.018274315,0.016531697,36.208897,28.052704,0.04555593,0.010470358,0.015970638,0.014548345,36.196156,27.998375,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.1054107,1.5876899,1.4362895,0.0853760614991188,0.006022833287715912,0
0.0161468,0.028915867,0.019679409,36.208145,28.07679,0.04888549,0.014600879,0.027569115,0.01889509,36.188065,27.929857,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.4693464,1.7908111,1.2187808,0.0853760614991188,0.006022833287715912,0
0.01923168,0.03859456,0.02243173,36.140087,28.072947,0.050776776,0.01679927,0.03374647,0.021253785,36.183968,27.890465,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.7205342,2.0068219,1.1663946,0.0853760614991188,0.006022833287715912,0
0.017927738,0.03556044,0.022738412,36.04688,28.023855,0.05096414,0.015779885,0.029826792,0.021018906,36.13664,27.868652,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.5638928,1.983543,1.2683369,0.0853760614991188,0.006022833287715912,0
0.013473791,0.02197107,0.0212818,35.975105,27.97598,0.0502913,0.012401536,0.018819422,0.01926262,36.031116,27.846663,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.0323877,1.6306523,1.579496,0.0853760614991188,0.006022833287715912,0
0.009382984,0.009213549,0.020327419,35.96599,27.990171,0.05025481,0.00907058,0.0084946435,0.018140333,35.96891,27.876059,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.4532572,0.98194236,2.166413,0.0853760614991188,0.006022833287715912,0
0.0072330595,0.002917807,0.020938193,36.027275,28.022333,0.051854603,0.007305712,0.0031898618,0.019151872,35.988655,27.962751,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.13935333,0.40339875,2.8947906,0.0853760614991188,0.006022833287715912,0
0.006539706,0.0016081062,0.022155177,36.074856,27.957924,0.054824926,0.0069780033,0.001972121,0.021994755,36.00912,28.013147,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.072583765,0.24589884,3.387794,0.0853760614991188,0.006022833287715912,0
0.0065322295,0.0025329096,0.021301748,36.069824,27.978418,0.08108719,0.006444792,0.0025094072,0.021336935,36.071014,27.984898,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.21780674,0.60331,2.6949024,0.0853760614991188,0.006022833287715912,0
0.0065322295,0.0025329096,0.021301748,36.069824,27.978418,0.08108719,0.006444792,0.0025094072,0.021336935,36.071014,27.984898,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.21780674,0.60331,2.6949024,0.0853760614991188,0.006022833287715912,0
0.0065322295,0.0025329096,0.021301748,36.069824,27.978418,0.08108719,0.006444792,0.0025094072,0.021336935,36.071014,27.984898,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.21780674,0.60331,2.6949024,0.0853760614991188,0.006022833287715912,0
0.011432293,0.034642864,0.02049929,36.14564,28.308796,0.038031712,0.0030506225,0.0008607018,0.005106353,36.179195,28.194866,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.6899543,3.030264,1.793104,0.0853760614991188,0.006022833287715912,0
0.011462095,0.032995645,0.020230299,36.10539,28.084229,0.039771505,0.0042099277,0.0029742215,0.007146195,36.16571,28.055298,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.6310014,2.8786747,1.7649739,0.0853760614991188,0.006022833287715912,0
0.010026662,0.017426984,0.016865756,36.178066,28.04392,0.0416702,0.005673745,0.0036207773,0.009174888,36.174328,27.978256,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,1.0332762,1.7380644,1.6820909,0.0853760614991188,0.006022833287715912,0
0.010501912,0.010416933,0.015649905,36.195847,28.051731,0.04386919,0.0076266937,0.0065948763,0.011657097,36.16685,27.902155,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.6656228,0.99190825,1.4901959,0.0853760614991188,0.006022833287715912,0
0.012176633,0.01388003,0.017374272,36.139885,28.043774,0.046164017,0.0094005745,0.010794846,0.014311369,36.15859,27.84519,0.08309735943164145,0.006647910340689123,0.0026285775488109463,0.02272792113944888,36.07399313790457,27.966271127973286,0.79888415,1.1398907,1.4268535,0.0853760614991188,0.006022833287715912,0
