nh4,no3,po4,so,thetao,chl_t-1,nh4_t-1,no3_t-1,po4_t-1,so_t-1,thetao_t-1,chl_7day_avg,nh4_7day_avg,no3_7day_avg,po4_7day_avg,so_7day_avg,thetao_7day_avg,n_p_ratio,n_nh4_ratio,p_nh4_ratio,chl_monthly_median,chl_anomaly,bloom_proxy_label
0.02089164,0.016765812,0.0049311034,39.119328,17.745464,0.1361767,0.018974833,0.0142254485,0.0048926095,39.117397,17.807558,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,3.4000123,0.802513,0.23603237,0.20758406817913055,0.0006362125277519226,0
0.019446937,0.013268229,0.0046447786,39.11962,17.745346,0.1401717,0.01792839,0.011484133,0.0045764893,39.11862,17.799547,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.85659,0.6822786,0.23884371,0.20758406817913055,0.0006362125277519226,0
0.019540785,0.0121543165,0.0043111807,39.115288,17.75065,0.14487764,0.018559596,0.0115423715,0.004247507,39.114475,17.802212,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.8192546,0.62199736,0.22062474,0.20758406817913055,0.0006362125277519226,0
0.021240111,0.0146226585,0.0041459333,39.10778,17.75687,0.14632753,0.020829953,0.015194009,0.0041210693,39.106552,17.803698,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,3.5269883,0.68844545,0.19519357,0.20758406817913055,0.0006362125277519226,0
0.024273304,0.020343019,0.004125377,39.10196,17.75217,0.14526105,0.024523148,0.022132905,0.004147682,39.100338,17.808096,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,4.93119,0.83808196,0.16995531,0.20758406817913055,0.0006362125277519226,0
0.028147284,0.028530426,0.00424253,39.10297,17.722637,0.14230543,0.02896718,0.031210441,0.0042908643,39.099487,17.785004,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,6.724861,1.013612,0.1507261,0.20758406817913055,0.0006362125277519226,0
0.031522255,0.03619226,0.0044094236,39.101013,17.69425,0.13915376,0.03259548,0.039077476,0.004453447,39.09405,17.735815,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,8.207934,1.1481495,0.13988288,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.020777784,0.013159481,0.0040153586,39.1069,17.741236,0.14994016,0.02053653,0.014040615,0.0039758724,39.10741,17.793715,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,3.2772865,0.6333438,0.19325249,0.20758406817913055,0.0006362125277519226,0
0.022192689,0.015690813,0.003985502,39.098045,17.737532,0.14942199,0.022395188,0.017457819,0.003986272,39.09704,17.785383,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,3.9369729,0.70702624,0.17958626,0.20758406817913055,0.0006362125277519226,0
0.02458361,0.020432489,0.0040068617,39.094177,17.708757,0.14763917,0.025456619,0.023476047,0.0040631504,39.0921,17.776,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,5.099375,0.8311427,0.16298915,0.20758406817913055,0.0006362125277519226,0
0.027213229,0.026145699,0.00408866,39.096535,17.635199,0.14508016,0.028697688,0.03028786,0.0041859588,39.092445,17.734713,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,6.3946867,0.9607716,0.1502453,0.20758406817913055,0.0006362125277519226,0
0.029642293,0.032017797,0.0042090095,39.10229,17.463327,0.14233218,0.03152239,0.03678726,0.0043226015,39.09635,17.539337,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,7.6069674,1.080139,0.14199339,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
0.014484067,0.009181336,0.004213116,39.08866,18.86353,0.2002702,0.014436072,0.0090263765,0.0042139366,39.088425,18.873138,0.20506731952939716,0.014085684304258654,0.00878307041046875,0.004220624454319477,39.08663640703474,18.963858876909526,2.1870096,0.6481401,0.29117444,0.20758406817913055,0.0006362125277519226,0
